time,forward_velocity,right_velocity,down_velocity,forward_position,right_position,down_position,horizontal_distance,3d_displacement,path_distance
0.54,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.55,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.56,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.57,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.58,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.59,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.6,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.61,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.62,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.63,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.64,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.65,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.66,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.67,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.68,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.69,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.7,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.71,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.72,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.73,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.74,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.75,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.76,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.77,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.78,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.79,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.8,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.81,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.82,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.83,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.84,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.85,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.86,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.87,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.88,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.89,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.9,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.91,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.92,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.93,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.94,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.95,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.96,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.97,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.98,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
0.99,0.0,0.0,0.0,0.07589179043041178,0.2535937863674956,0.1999938300058222,0.2647062000387156,0.3317633258504234,0.33176823768275093
