time_seconds,forward_acceleration,right_acceleration,down_acceleration
6.136266,0.02743632279722491,-0.009147547399331601,0.07671656759014164
6.155987,0.03181386583226011,-0.010016104252754583,0.08829511422266371
6.176275,0.00931581953284373,-0.024680332274401223,0.1032200437056697
6.196264,0.020031509297976032,-0.030999674945525624,0.10662092762585787
6.21676,0.04221537519208351,-0.020960720190767987,0.08546313613443665
6.236891,0.038440131731136314,-0.017195092972837882,0.09033689017078955
6.256613,0.04112110620365221,-0.009545764075146184,0.11089867818071637
6.276439,0.02592752759485783,0.0016102343022431158,0.12002862460332109
6.296875,0.02004003340927337,0.005613707480277836,0.11778178499913627
6.316795,0.001913044336967515,0.001635428452334256,0.12218759566300175
6.336767,-0.030242993151451347,-0.024899066658369225,0.09598673033765791
6.356609,-0.04647376027376281,-0.04087552026220544,0.08854730677753928
6.376912,-0.0004342990304430527,-0.03173512908908968,0.0450630267555883
6.39728,0.0065829395483698264,-0.021855257075597868,0.01401743813216102
6.417132,-0.011388739918794813,-0.017745331011580483,0.02346180504918318
6.436872,-0.03144023019494515,-0.010696904622697363,0.04701617829338143
6.457538,-0.00698333473502904,0.0054215771712008975,0.04154754366076532
6.4771,-0.002736236849130461,0.008078392038576718,0.03235416006115374
6.497629,-0.01510908513770084,-0.0145484131264494,-0.00594232548334798
6.517339,-0.038862733387284645,-0.027144089276878725,-0.011107847186782444
6.537583,-0.036006750408583144,-0.022884367139385003,0.04555498755751332
6.557372,-0.02875127477979226,-0.019387363151752084,0.08871477603284703
6.577419,-0.02758728411148978,-0.01887901017814094,0.10046201570661166
6.597751,-0.008258703136865542,-0.013031292506566946,0.12882206420019982
6.618091,0.004713843506462678,-0.005871444886895226,0.15303683845913582
6.637631,0.023389087311837517,0.003751709403467394,0.15072137803794333
6.657652,-0.005525292308286621,-0.004456263243561727,0.1491913697154735
6.677959,-0.009439177314878902,-0.018682813393637827,0.1477317129434808
6.698234,0.0032484188013821975,-0.017319386978759087,0.10557249100315924
6.71793,0.025724391065150613,-0.027378885826484105,0.04845636004162011
6.737915,0.010571460567602853,-0.036154766066794984,0.04043331564236781
6.757825,-0.018932324012701264,-0.04674843300066096,0.04035671955589843
6.777909,0.003521235754033619,-0.02514948644384867,0.04287304405150495
6.798743,0.041794849327124135,-0.0003550044358755472,0.05118549688172529
6.818697,0.041056175450182156,0.011395476216810637,0.05235114891187777
6.838284,0.03412240568226543,0.011191034985019737,0.04361819179255833
6.858013,0.038708078573910155,0.011205490105030814,0.04867797857802529
6.878142,0.022074514405799415,-0.0046668111412565445,0.1091644276512059
6.898992,0.013852073490754555,-0.019569110878220563,0.15245297374959277
6.91885,0.03621144599322181,-0.02459820652466104,0.11144690939985824
6.938533,0.04933211458370411,-0.027505441833517587,0.05143281598994413
6.958611,0.05160490578835051,-0.024371336681566963,0.06894010992415532
6.978493,0.0424743860537737,-0.013461173946040225,0.06711106164288405
6.998994,0.0213423360393612,-0.005612621474115925,0.04603357343084363
