time_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
13.415993,0.905008,-0.011971,10.072407,-0.018326,-0.031154,-0.001222,0.99628830,-0.00650914,-0.01838632,-0.08383984
13.436187,0.256180,-0.011971,9.536105,0.000611,0.000611,-0.001222,0.99615282,-0.00671523,-0.01893518,-0.08530025
13.456122,0.409408,0.011971,9.725247,-0.000611,-0.016493,-0.007330,0.99606079,-0.00669712,-0.01904121,-0.08634511
13.476520,0.390255,0.019154,9.708488,0.000611,0.008552,-0.001833,0.99601465,-0.00669140,-0.01927601,-0.08682533
13.496274,0.416591,0.004788,9.713276,-0.002443,-0.009163,-0.000611,0.99600899,-0.00651649,-0.01942165,-0.08687112
13.516793,0.416591,0.007183,9.710882,0.001833,-0.001833,-0.000611,0.99604392,-0.00639580,-0.01966764,-0.08642208
13.536374,0.440533,0.014365,9.703699,-0.002443,0.001222,-0.000611,0.99607307,-0.00624013,-0.01980051,-0.08606678
13.556620,0.416591,0.019154,9.703699,-0.001833,-0.001833,-0.001222,0.99607605,-0.00612899,-0.01988715,-0.08602058
13.576770,0.421380,0.011971,9.706094,0.001833,-0.000611,0.001222,0.99583101,-0.00607136,-0.01996723,-0.08879795
13.596644,0.421380,-0.004788,9.708488,-0.001833,-0.001833,0.000611,0.99558812,-0.00585848,-0.02009265,-0.09146736
13.616663,0.423774,0.021548,9.689334,-0.003665,0.000000,0.000611,0.99526620,-0.00574522,-0.02019103,-0.09489244
13.636888,0.414197,0.007183,9.701305,0.001833,-0.001222,0.000611,0.99483889,-0.00566558,-0.02025566,-0.09926283
13.657312,0.435745,0.000000,9.686940,0.000000,-0.000611,-0.002443,0.99480766,-0.00547608,-0.02033970,-0.09956920
13.677509,0.426168,0.021548,9.684546,0.001833,0.000611,-0.000611,0.99481130,-0.00532218,-0.02041569,-0.09952561
13.696770,0.418985,0.011971,9.713276,0.001833,0.000000,0.000000,0.99492782,-0.00512436,-0.02048423,-0.09835042
13.717005,0.423774,0.011971,9.706094,-0.003054,0.000000,0.000000,0.99519145,-0.00490798,-0.02055497,-0.09564268
13.737357,0.423774,-0.007183,9.696517,0.001222,-0.001222,0.000000,0.99519575,-0.00480321,-0.02060270,-0.09559271
13.757146,0.428562,0.016759,9.706094,0.000000,-0.001222,0.000000,0.99515313,-0.00469688,-0.02065495,-0.09602934
13.777541,0.430956,0.023942,9.694122,-0.001222,0.000000,-0.001222,0.99495417,-0.00463198,-0.02070021,-0.09806290
13.797257,0.404620,0.014365,9.686940,0.001222,0.001222,0.000000,0.99460006,-0.00460221,-0.02072887,-0.10158763
13.817402,0.438139,-0.004788,9.706094,0.001222,0.000611,-0.000611,0.99434376,-0.00453562,-0.02073846,-0.10406711
13.837505,0.433351,0.019154,9.701305,0.000611,0.000611,-0.000611,0.99419302,-0.00446898,-0.02076226,-0.10549559
13.857323,0.421380,0.011971,9.686940,0.000611,-0.000611,0.000611,0.99402010,-0.00440926,-0.02078843,-0.10710979
13.877743,0.438139,-0.009577,9.682152,0.002443,0.000611,-0.000611,0.99382609,-0.00436066,-0.02082079,-0.10889116
13.897454,0.414197,0.016759,9.684546,-0.001222,0.001222,0.000611,0.99367559,-0.00430458,-0.02084409,-0.11025386
13.917687,0.404620,-0.002394,9.684546,-0.000611,0.000611,0.000000,0.99345922,-0.00429211,-0.02084976,-0.11218565
13.937486,0.414197,0.000000,9.701305,0.001222,0.001833,0.000000,0.99340838,-0.00425572,-0.02085740,-0.11263488
13.958408,0.407014,0.004788,9.694122,0.000611,0.000611,0.000000,0.99341029,-0.00419494,-0.02085428,-0.11262161
13.977857,0.430956,0.004788,9.691729,0.000000,0.001222,0.000000,0.99346739,-0.00413446,-0.02086039,-0.11211795
13.997957,0.416591,0.014365,9.686940,0.000000,-0.000611,-0.001222,0.99392045,-0.00400510,-0.02087928,-0.10802906
14.017542,0.426168,0.016759,9.694122,0.000611,0.001222,-0.001222,0.99423409,-0.00389802,-0.02091074,-0.10510031
14.037915,0.416591,0.009577,9.703699,-0.000611,0.001222,0.001222,0.99445802,-0.00379512,-0.02092462,-0.10296188
14.057815,0.411803,0.014365,9.703699,0.001222,0.001222,-0.000611,0.99447852,-0.00374801,-0.02092757,-0.10276394
14.078240,0.418985,0.009577,9.703699,0.001222,0.001222,0.001833,0.99447739,-0.00368675,-0.02092891,-0.10277717
14.097951,0.392649,0.002394,9.694122,0.000000,0.001833,0.000611,0.99447942,-0.00362911,-0.02093017,-0.10275964
14.118341,0.423774,0.004788,9.689334,-0.001222,-0.000611,-0.000611,0.99448037,-0.00358944,-0.02091579,-0.10275444
14.137981,0.430956,0.011971,9.689334,0.000611,-0.000611,-0.000611,0.99447948,-0.00356737,-0.02092775,-0.10276151
14.158612,0.414197,0.004788,9.691729,-0.001222,0.001222,-0.001222,0.99447858,-0.00352602,-0.02094638,-0.10276822
14.178712,0.416591,0.007183,9.691729,-0.001833,0.000000,-0.000611,0.99447733,-0.00350398,-0.02094297,-0.10278141
14.198358,0.409408,0.016759,9.696517,0.000000,0.000611,-0.000611,0.99447650,-0.00349030,-0.02095050,-0.10278857
14.218316,0.418985,0.028730,9.694122,-0.001833,0.001833,-0.000611,0.99447590,-0.00345488,-0.02095205,-0.10279542
14.238387,0.430956,-0.009577,9.689334,0.003665,-0.001222,0.000000,0.99447536,-0.00342562,-0.02094278,-0.10280293
14.258542,0.423774,0.009577,9.679757,0.001222,-0.000611,-0.000611,0.99447507,-0.00336126,-0.02097034,-0.10280275
14.278864,0.411803,0.014365,9.703699,0.000611,-0.000611,0.000000,0.99447405,-0.00332124,-0.02098997,-0.10280917
14.298510,0.438139,0.007183,9.682152,-0.001222,0.001222,-0.001222,0.99447381,-0.00328716,-0.02100592,-0.10280964
14.318671,0.418985,0.011971,9.691729,0.001833,0.000611,0.000000,0.99447250,-0.00326956,-0.02100735,-0.10282274
14.338428,0.418985,-0.004788,9.694122,0.000611,0.000611,-0.000611,0.99447250,-0.00322295,-0.02101630,-0.10282299
14.358744,0.418985,0.014365,9.694122,0.001222,0.000611,-0.000611,0.99447173,-0.00319584,-0.02102096,-0.10282940
14.378807,0.423774,0.002394,9.691729,0.000611,-0.000611,-0.001222,0.99447107,-0.00316038,-0.02102614,-0.10283574
14.399388,0.414197,0.011971,9.698911,-0.000611,0.000000,0.001833,0.99446952,-0.00313522,-0.02104254,-0.10284819
14.418760,0.409408,0.021548,9.689334,0.000000,0.000000,-0.001222,0.99447125,-0.00312142,-0.02104970,-0.10283046
14.438803,0.416591,0.004788,9.689334,-0.000611,0.000000,-0.000611,0.99446988,-0.00309507,-0.02105638,-0.10284320
14.459313,0.399832,0.009577,9.696517,-0.001222,0.000000,-0.000611,0.99446911,-0.00308065,-0.02106115,-0.10284986
14.479373,0.418985,-0.002394,9.686940,-0.003054,0.000611,-0.001222,0.99446845,-0.00307264,-0.02106166,-0.10285664
14.499172,0.418985,0.009577,9.674969,0.000611,-0.000611,0.001833,0.99446714,-0.00308557,-0.02105533,-0.10286984
14.519168,0.418985,0.016759,9.689334,-0.002443,0.000000,-0.000611,0.99446899,-0.00306350,-0.02106591,-0.10285180
14.538803,0.423774,0.007183,9.684546,0.001833,-0.000611,-0.000611,0.99446815,-0.00306703,-0.02106863,-0.10285886
14.559495,0.433351,0.016759,9.686940,0.000611,-0.000611,0.000611,0.99446732,-0.00303085,-0.02108285,-0.10286494
14.579557,0.416591,0.009577,9.691729,0.002443,0.000611,-0.001833,0.99446762,-0.00300330,-0.02110012,-0.10285918
14.599411,0.409408,0.009577,9.698911,0.001222,0.000611,0.001222,0.99446577,-0.00295852,-0.02110486,-0.10287737
14.619661,0.426168,-0.004788,9.684546,0.001222,-0.000611,0.000611,0.99446708,-0.00292786,-0.02110539,-0.10286532
14.639502,0.414197,0.004788,9.694122,0.001222,0.000611,-0.000611,0.99446756,-0.00290405,-0.02111845,-0.10285922
14.659725,0.423774,0.009577,9.684546,-0.000611,0.000611,-0.000611,0.99446696,-0.00288079,-0.02111765,-0.10286529
14.680255,0.414197,0.011971,9.686940,-0.000611,0.000000,-0.000611,0.99446636,-0.00287428,-0.02111639,-0.10287178
14.699548,0.430956,0.000000,9.677363,0.001222,0.001222,-0.000611,0.99446553,-0.00286707,-0.02112049,-0.10287827
14.719633,0.411803,0.002394,9.682152,0.000611,-0.001833,-0.000611,0.99446511,-0.00284270,-0.02111620,-0.10288440
14.739626,0.433351,-0.002394,9.667787,-0.001222,0.000611,0.000000,0.99446410,-0.00282952,-0.02113915,-0.10289051
14.760028,0.423774,0.004788,9.682152,0.001833,0.000611,0.000000,0.99446398,-0.00283376,-0.02113768,-0.10289093
14.781132,0.411803,0.009577,9.694122,0.000000,0.000000,0.000000,0.99446404,-0.00280809,-0.02113901,-0.10289071
14.800050,0.421380,-0.009577,9.696517,0.000000,0.001833,-0.002443,0.99446404,-0.00279948,-0.02114358,-0.10289091
14.819963,0.416591,0.000000,9.670180,0.000000,0.001222,0.000611,0.99446172,-0.00279258,-0.02112863,-0.10291540
14.840445,0.418985,-0.004788,9.682152,0.000000,0.000000,-0.000611,0.99446267,-0.00278689,-0.02111953,-0.10290945
14.860183,0.421380,-0.011971,9.694122,0.001222,0.000000,-0.001833,0.99446195,-0.00278366,-0.02112191,-0.10291560
14.880777,0.404620,0.016759,9.703699,0.000000,0.001222,0.000611,0.99446005,-0.00276960,-0.02112495,-0.10293364
14.900391,0.399832,-0.002394,9.691729,0.001222,-0.000611,0.000000,0.99446088,-0.00276348,-0.02111437,-0.10292768
14.920478,0.430956,0.016759,9.691729,-0.001222,0.001222,0.000000,0.99446076,-0.00274800,-0.02112157,-0.10292748
14.940108,0.418985,0.004788,9.694122,0.000000,-0.000611,-0.000611,0.99446094,-0.00275150,-0.02111078,-0.10292793
14.960589,0.404620,0.000000,9.691729,0.000000,0.001222,-0.001222,0.99446023,-0.00274557,-0.02111941,-0.10293416
14.980666,0.433351,0.007183,9.679757,-0.003054,-0.001222,0.000611,0.99445915,-0.00273887,-0.02110819,-0.10294650
15.000937,0.593762,0.110133,9.109938,0.017715,0.042150,0.003054,0.99447709,-0.00275981,-0.02112150,-0.10276951
15.020602,0.193930,-0.043096,10.639832,0.074526,0.318872,-0.012217,0.99448812,-0.00250641,-0.02079267,-0.10273721
15.040738,0.363919,0.064643,9.753978,-0.006109,-0.105680,0.001833,0.99441552,-0.00145178,-0.01768905,-0.10403237
15.061494,0.304064,0.043096,9.567230,-0.036652,-0.119119,0.001833,0.99439919,-0.00162178,-0.01873734,-0.10400335
15.081586,0.526724,0.021548,9.610326,-0.010385,-0.077580,0.001222,0.99438286,-0.00210627,-0.01988362,-0.10393758
15.100879,0.335188,0.035913,9.686940,0.001222,0.000611,-0.000611,0.99437809,-0.00228595,-0.02064705,-0.10383002
