time,forward_acceleration,right_acceleration,down_acceleration,stationary,forward_velocity,right_velocity,down_velocity,velocity_magnitude
2.31,0.04320266573553166,-0.035323604016143956,0.09111974655669144,True,0.0,0.0,0.0,0.0
2.32,0.04203099144279703,-0.0352195076311577,0.09443035127982174,True,0.0,0.0,0.0,0.0
2.33,0.04099991806519056,-0.039673075434851754,0.0973436834361764,True,0.0,0.0,0.0,0.0
2.34,0.04009257349289686,-0.04094572768855172,0.09867948846980495,True,0.0,0.0,0.0,0.0
2.35,0.039294110269278405,-0.04206566167180768,0.09985499689939809,True,0.0,0.0,0.0,0.0
2.36,0.036516135619551776,-0.04305120357707293,0.10088944431744001,True,0.0,0.0,0.0,0.0
2.37,0.03407151792779234,-0.043918480453706346,0.09724864618874157,True,0.0,0.0,0.0,0.0
2.38,0.03192025435904404,-0.044681684105143754,0.09404474383548694,True,0.0,0.0,0.0,0.0
2.39,0.030027142418545535,-0.0461646806669953,0.0874271558323538,True,0.0,0.0,0.0,0.0
2.4,0.02836120391090685,-0.04746971764142466,0.08160367838959665,True,0.0,0.0,0.0,0.0
2.41,0.02649459289231375,-0.048618150178922494,0.07647901823997033,True,0.0,0.0,0.0,0.0
2.42,0.024851975195951826,-0.049628770811920596,0.07817900758460378,True,0.0,0.0,0.0,0.0
2.43,0.02340647162315333,-0.04589371101555963,0.07967499820788121,True,0.0,0.0,0.0,0.0
2.44,0.022134428479090654,-0.04260685839476198,0.08099146995636534,True,0.0,0.0,0.0,0.0
2.45,0.024885836425763835,-0.03879817498093023,0.0742028032044322,True,0.0,0.0,0.0,0.0
2.46,0.027307075418836233,-0.036362786684288106,0.06822877646273104,True,0.0,0.0,0.0,0.0
2.47,0.01937795984320743,-0.03882707213023914,0.06297163293003401,True,0.0,0.0,0.0,0.0
2.48,0.012400338136654084,-0.04099564332267606,0.06810822747891437,True,0.0,0.0,0.0,0.0
2.49,0.020100303252068852,-0.03738030571749462,0.07262843068192909,True,0.0,0.0,0.0,0.0
2.5,0.013036000336452132,-0.04089658647015112,0.07660620950058204,True,0.0,0.0,0.0,0.0
2.51,0.0048940593573814535,-0.044183127109887775,0.08010665486099663,True,0.0,0.0,0.0,0.0
2.52,0.01337679728133611,-0.039977205964379134,0.08318704677816148,True,0.0,0.0,0.0,0.0
2.53,0.020841606654416207,-0.03627599535633153,0.08285295417308618,True,0.0,0.0,0.0,0.0
2.54,0.027410638902726693,-0.03301893002124964,0.08255895268061991,True,0.0,0.0,0.0,0.0
2.55,0.03319138728123992,-0.02918382493210331,0.07993259992250125,True,0.0,0.0,0.0,0.0
2.56,0.038278445854331565,-0.025808932453654534,0.07762140949535681,True,0.0,0.0,0.0,0.0
2.57,0.030057060044596226,-0.022839027072619613,0.07558756191946972,True,0.0,0.0,0.0,0.0
2.58,0.022822240532029126,-0.020225510337308884,0.07379777605268907,True,0.0,0.0,0.0,0.0
2.59,0.016455599360970078,-0.023927403367134257,0.0722227644899221,True,0.0,0.0,0.0,0.0
2.6,0.020171150024068354,-0.027185069233380585,0.06789899807750754,True,0.0,0.0,0.0,0.0
2.61,0.023440834607594836,-0.030051815195677355,0.06367142283396068,True,0.0,0.0,0.0,0.0
2.62,0.02631815704109814,-0.029701953844345902,0.05995115661963944,True,0.0,0.0,0.0,0.0
2.63,0.018052183925165777,-0.029394075855174222,0.05667732235103675,True,0.0,0.0,0.0,0.0
2.64,0.0107781275831453,-0.02830926752061629,0.05379634819466639,True,0.0,0.0,0.0,0.0
2.65,0.0043769580021672805,-0.028168511890292163,0.051261090937060466,True,0.0,0.0,0.0,0.0
2.66,-0.00824704721626073,-0.02804464693560693,0.06074001988026426,True,0.0,0.0,0.0,0.0
2.67,-0.010369941496712602,-0.02886331823741234,0.06908147735028358,True,0.0,0.0,0.0,0.0
2.68,-0.004826399956068922,-0.029583748983001097,0.06544238740818623,True,0.0,0.0,0.0,0.0
2.69,-0.005977061948527292,-0.031304440422093856,0.06651445866170516,True,0.0,0.0,0.0,0.0
2.7,-0.008372354461107177,-0.033116670868259326,0.07416298347795158,True,0.0,0.0,0.0,0.0
2.71,-0.009097501912960956,-0.0344134116811211,0.08115307677366283,True,0.0,0.0,0.0,0.0
2.72,-0.006951439866884105,-0.03454267081509967,0.08956822420414748,True,0.0,0.0,0.0,0.0
2.73,-0.005062905266336477,-0.03465641885300081,0.09697355394297397,True,0.0,0.0,0.0,0.0
2.74,-0.0034009948178545632,-0.03475651712635381,0.10349024411314126,True,0.0,0.0,0.0,0.0
2.75,-0.001093974077032164,-0.03484460360690445,0.09984444133697236,True,0.0,0.0,0.0,0.0
2.76,0.0029450114751551956,-0.034422494461457724,0.09663613489394372,True,0.0,0.0,0.0,0.0
2.77,0.006499318761080072,-0.03677264088682867,0.08886132941153016,True,0.0,0.0,0.0,0.0
2.78,0.0033022236303439437,-0.03884076974115511,0.08201950058700623,True,0.0,0.0,0.0,0.0
2.79,0.008837112056743951,-0.03888757802802076,0.08322933400650644,True,0.0,0.0,0.0,0.0
2.8,0.012978903739825165,-0.033832143013018096,0.08429398741566661,True,0.0,0.0,0.0,0.0
2.81,0.011666754323267848,-0.03298146954851045,0.07800023963064631,True,0.0,0.0,0.0,0.0
2.82,0.01051206283669741,-0.031297754021141336,0.08091736372594456,True,0.0,0.0,0.0,0.0
2.83,0.009495934328515424,-0.029816084357056516,0.08348443292980702,True,0.0,0.0,0.0,0.0
2.84,0.006548235050843237,-0.029447337931264264,0.07348154831312372,True,0.0,0.0,0.0,0.0
2.85,0.003954259686491713,-0.029122841076567083,0.07389583443880379,True,0.0,0.0,0.0,0.0
2.86,0.0006923254314616678,-0.027902160965831174,0.08114350373889008,True,0.0,0.0,0.0,0.0
2.87,-0.0021781767129647723,-0.025439124560649895,0.0849718136063666,True,0.0,0.0,0.0,0.0
2.88,-0.0021653993918084274,-0.02327165252409037,0.08834072628974594,True,0.0,0.0,0.0,0.0
2.89,0.004079617878578788,-0.021364277131917984,0.09130536945111976,True,0.0,0.0,0.0,0.0
2.9,0.003341459848749905,-0.021199050476858727,0.09391425543312872,True,0.0,0.0,0.0,0.0
2.91,0.006451355720636561,-0.021935383058856287,0.0886179057663059,True,0.0,0.0,0.0,0.0
2.92,0.009188064087896818,-0.02258335573101414,0.08395711805950183,True,0.0,0.0,0.0,0.0
2.93,0.008657862523966015,-0.0231224343975332,0.07985562487751426,True,0.0,0.0,0.0,0.0
2.94,0.007577569998473585,-0.023596823624069972,0.0791190475276158,True,0.0,0.0,0.0,0.0
2.95,0.007240627725273572,-0.02287685710987261,0.07847085945970515,True,0.0,0.0,0.0,0.0
2.96,0.006944118524857559,-0.021901888684202904,0.07790045395994379,True,0.0,0.0,0.0,0.0
2.97,0.006069475279258144,-0.02138531436278959,0.07130115188812021,True,0.0,0.0,0.0,0.0
2.98,3.771036210371923e-05,-0.020930728959945872,0.06549376606491546,True,0.0,0.0,0.0,0.0
2.99,-0.001376091801822219,-0.023395243191018995,0.06038326654049527,True,0.0,0.0,0.0,0.0
3.0,-0.0026202377060770446,-0.025564015714363345,0.07297201497786684,True,0.0,0.0,0.0,0.0
3.01,-0.0037150861018212912,-0.027472535534906372,0.08405011360275383,True,0.0,0.0,0.0,0.0
3.02,0.005422613287183683,-0.02869634976717721,0.09379884039265438,True,0.0,0.0,0.0,0.0
3.03,0.01346378874950806,-0.02839645714907834,0.08748732185218458,True,0.0,0.0,0.0,0.0
3.04,0.02054002315635351,-0.025029698065529883,0.08193318553657115,True,0.0,0.0,0.0,0.0
3.05,0.02148007438836879,-0.025169803651628693,0.07704554557883134,True,0.0,0.0,0.0,0.0
3.06,0.022307319472542237,-0.022190242987774195,0.0727444224160203,True,0.0,0.0,0.0,0.0
3.07,0.02303529514661487,-0.02008936371563602,0.0689594340327466,True,0.0,0.0,0.0,0.0
3.08,0.018607777212974543,-0.01824058995615443,0.07458360194526932,True,0.0,0.0,0.0,0.0
3.09,0.014711561431371055,-0.01970339265751733,0.07953286970828932,True,0.0,0.0,0.0,0.0
3.1,0.024264588937414067,-0.017900935425009982,0.08388822533974692,True,0.0,0.0,0.0,0.0
3.11,0.03267125314273192,-0.016314773060403517,0.08772093829542961,True,0.0,0.0,0.0,0.0
3.12,0.040397739786022034,-0.013526332109817671,0.09109372569643037,True,0.0,0.0,0.0,0.0
3.13,0.047197048032117335,-0.011072504073302125,0.09510730403284288,True,0.0,0.0,0.0,0.0
3.14,0.0531804392886812,-0.008913135401168445,0.0986392529688859,True,0.0,0.0,0.0,0.0
3.15,0.047569630151073884,-0.009093148742308826,0.10439085443092302,True,0.0,0.0,0.0,0.0
3.16,0.040871074057560686,-0.009558270126660492,0.10945226371751571,True,0.0,0.0,0.0,0.0
3.17,0.03497634469526907,-0.013659884851978034,0.11390630388971726,True,0.0,0.0,0.0,0.0
3.18,0.03155002690887121,-0.013576997903169394,0.09626869664261883,True,0.0,0.0,0.0,0.0
3.19,0.028534867256841092,-0.013504057388217791,0.08074760226517222,True,0.0,0.0,0.0,0.0
3.2,0.024120482710635827,-0.011647942938279,0.0670890392130192,True,0.0,0.0,0.0,0.0
3.21,0.013793050312958036,-0.010014562222332863,0.058445346271924464,True,0.0,0.0,0.0,0.0
3.22,0.0047049098030015795,-0.007903158350671215,0.050838896483761095,True,0.0,0.0,0.0,0.0
3.23,-0.003292653845760102,-0.005125062864812521,0.04414522067017733,True,0.0,0.0,0.0,0.0
3.24,-0.012909699487533247,-0.0036003989160533147,0.03209983704958738,True,0.0,0.0,0.0,0.0
3.25,-0.024381630190103795,-0.009816100331402804,0.021499899463468232,True,0.0,0.0,0.0,0.0
3.26,-0.032763339421144975,-0.012765870659824064,0.01217195438768338,True,0.0,0.0,0.0,0.0
3.27,-0.04013924354446122,-0.015361668548834771,0.029357161386459593,True,0.0,0.0,0.0,0.0
3.28,-0.04663003917297951,-0.017645970691164192,0.044480143545382655,True,0.0,0.0,0.0,0.0
3.29,-0.044293969332991144,-0.019656156576414084,0.05778836784523495,True,0.0,0.0,0.0,0.0
3.3,-0.04223822787380138,-0.019649258500717248,0.06949960522910498,True,0.0,0.0,0.0,0.0
3.31,-0.03727199909957395,-0.015645157274603205,0.0798054941269106,True,0.0,0.0,0.0,0.0
3.32,-0.03290171777825381,-0.012481455231031028,0.08795667136349765,True,0.0,0.0,0.0,0.0
3.33,-0.02905587021549209,-0.01333552131678016,0.09512970733169425,True,0.0,0.0,0.0,0.0
3.34,-0.021216142980645558,-0.014087099472239397,0.10144197898370727,True,0.0,0.0,0.0,0.0
3.35,-0.014317183013980609,-0.0169677105639002,0.0896837464305566,True,0.0,0.0,0.0,0.0
3.36,-0.008246098243315451,-0.01950264832456171,0.079336501783784,True,0.0,0.0,0.0,0.0
3.37,-0.01025180816287425,-0.022232247515314097,0.07023092649462412,True,0.0,0.0,0.0,0.0
3.38,-0.012016832892085992,-0.02413544084180594,0.062218020240163416,True,0.0,0.0,0.0,0.0
3.39,-0.013570054653792324,-0.02485852587894778,0.055166662736238,True,0.0,0.0,0.0,0.0
3.4,-0.015380094130259085,-0.023212754403970207,0.049660859350875115,True,0.0,0.0,0.0,0.0
3.41,-0.016972928869549837,-0.021764475505989943,0.04481575237175578,True,0.0,0.0,0.0,0.0
3.42,-0.018374623440125696,-0.02048999007576731,0.040552058230130764,True,0.0,0.0,0.0,0.0
3.43,-0.019608114662232452,-0.020996405902461095,0.05640356219372995,True,0.0,0.0,0.0,0.0
3.44,-0.0206935869376864,-0.021442051829951625,0.07035288568169723,True,0.0,0.0,0.0,0.0
3.45,-0.008233179038605517,-0.022611008287590523,0.08262829035110844,True,0.0,0.0,0.0,0.0
3.46,0.0027319799125856614,-0.024252396311440105,0.08864603365793103,True,0.0,0.0,0.0,0.0
3.47,0.012381319789633898,-0.024522889580590068,0.0939416477679349,True,0.0,0.0,0.0,0.0
3.48,0.01822112487371459,-0.024760923657442035,0.0986017881847383,True,0.0,0.0,0.0,0.0
3.49,0.0233601533477056,-0.024970393645071767,0.09005621882430105,True,0.0,0.0,0.0,0.0
3.5,0.02172286628637412,-0.019600051574351546,0.08253611778711627,True,0.0,0.0,0.0,0.0
3.51,0.020282053672402416,-0.014874150552117753,0.08311897911755825,True,0.0,0.0,0.0,0.0
3.52,0.019014138572107316,-0.010715357652552014,0.08363189708834719,True,0.0,0.0,0.0,0.0
3.53,0.017898373283847628,-0.0090814797799821,0.07688271465947687,True,0.0,0.0,0.0,0.0
3.54,0.014077155751099009,-0.00940792444104402,0.06904480168204262,True,0.0,0.0,0.0,0.0
3.55,0.010119431649223019,-0.01161556724420467,0.06214743826190048,True,0.0,0.0,0.0,0.0
3.56,0.006636634439572148,-0.01248320527335971,0.0560777584521754,True,0.0,0.0,0.0,0.0
3.57,0.0035717728950793825,-0.014321814376642478,0.050736440219617325,True,0.0,0.0,0.0,0.0
3.58,0.0008746947359257488,-0.01593979038753131,0.0531628514155842,True,0.0,0.0,0.0,0.0
3.59,-0.001498734044129449,-0.016288521639487154,0.05529809326803505,True,0.0,0.0,0.0,0.0
3.6,0.0004680624205714366,-0.01366718738940908,0.0571771060981918,True,0.0,0.0,0.0,0.0
3.61,0.003681221668500276,-0.011360413249340376,0.05497202340679953,True,0.0,0.0,0.0,0.0
3.62,0.006508801806677655,-0.009330452006079916,0.053031550638374336,True,0.0,0.0,0.0,0.0
3.63,0.019772448649334192,-0.006450606006009841,0.05132393460216016,True,0.0,0.0,0.0,0.0
3.64,0.031444457870871946,-0.003916341525948176,0.049821232490291675,True,0.0,0.0,0.0,0.0
3.65,0.038918688263642184,0.003524188590741361,0.048498854631847416,True,0.0,0.0,0.0,0.0
3.66,0.045496011009279996,0.010071855093428153,0.04962836031430446,True,0.0,0.0,0.0,0.0
3.67,0.051284055025441276,0.01583380161579253,0.05062232531486666,True,0.0,0.0,0.0,0.0
3.68,0.046444974132146946,0.01776745618470086,0.0514970145153614,True,0.0,0.0,0.0,0.0
3.69,0.04052921905450823,0.011998541944095265,0.05343911701281088,True,0.0,0.0,0.0,0.0
3.7,0.031293639739417824,0.004431822561320104,0.05859076348374531,True,0.0,0.0,0.0,0.0
3.71,0.023777080425178773,-0.0022268904955220366,0.06381976807414542,True,0.0,0.0,0.0,0.0
3.72,0.017162508228648406,-0.00808655798554312,0.06842129211369753,True,0.0,0.0,0.0,0.0
3.73,0.011341684695701685,-0.007512809955205885,0.07275317218289659,True,0.0,0.0,0.0,0.0
3.74,0.008768810389263563,-0.002199265458338091,0.07656522664379176,True,0.0,0.0,0.0,0.0
3.75,0.007477572029587935,0.003535606334080843,0.0796372956549863,True,0.0,0.0,0.0,0.0
3.76,0.006341282273073383,0.008582293511409506,0.07265274801047512,True,0.0,0.0,0.0,0.0
3.77,0.0053413472873405764,0.01302337822745873,0.06650634608330529,True,0.0,0.0,0.0,0.0
3.78,-0.010958794467034938,0.004745326097358538,0.06109751238739584,True,0.0,0.0,0.0,0.0
3.79,-0.02530291921088539,-0.0025393597771296303,0.06546585279975434,True,0.0,0.0,0.0,0.0
3.8,-0.03792574898547379,-0.008949883346679219,0.06930999236262982,True,0.0,0.0,0.0,0.0
3.81,-0.03582167580004853,-0.006721261736658613,0.07269283517796024,True,0.0,0.0,0.0,0.0
3.82,-0.03344010029473717,-0.0033637005478968835,0.07859520002818607,True,0.0,0.0,0.0,0.0
3.83,-0.027287816633290756,-0.00040904670178656174,0.08378928109638478,True,0.0,0.0,0.0,0.0
3.84,-0.021873807011217907,0.0021910486827905213,0.07156536538188546,True,0.0,0.0,0.0,0.0
3.85,-0.018429146087698713,0.0012359898648831506,0.05916316220471161,True,0.0,0.0,0.0,0.0
3.86,-0.014078176931096911,-0.0032330965125057388,0.054478277123538796,True,0.0,0.0,0.0,0.0
3.87,-0.010248203449992666,-0.007165892524607961,0.05035557825210672,True,0.0,0.0,0.0,0.0
3.88,-0.006226601433251639,-0.009301505438327294,0.046727603245246496,True,0.0,0.0,0.0,0.0
3.89,-0.0026875916585195345,-0.011180844802400308,0.0435349852392095,True,0.0,0.0,0.0,0.0
3.9,0.004330822791073618,-0.009659302732349332,0.04139457849284069,True,0.0,0.0,0.0,0.0
3.91,0.006602941658886691,-0.0061152456894669,0.0501385928561242,True,0.0,0.0,0.0,0.0
3.92,0.00956362229522438,-0.00299647549173036,0.04720575319572563,True,0.0,0.0,0.0,0.0
3.93,0.012169021255201546,-0.001546389634225877,0.03934528966811046,True,0.0,0.0,0.0,0.0
3.94,0.014252964396084233,-0.0002703140796219317,0.0483352186903616,True,0.0,0.0,0.0,0.0
3.95,0.013280402140807057,0.0008526324084295402,0.06371331460036962,True,0.0,0.0,0.0,0.0
3.96,0.01323386606124501,0.0012843815643984514,0.07252124784199271,True,0.0,0.0,0.0,0.0
3.97,0.011519344838909705,0.0014196162873864574,0.08027222909462102,True,0.0,0.0,0.0,0.0
3.98,0.010010566163254636,0.0015386228436159023,0.08709309259693393,True,0.0,0.0,0.0,0.0
3.99,0.0042496679055096945,0.00018084469696398207,0.09309545247896929,True,0.0,0.0,0.0,0.0
4.0,-0.0017559120098307969,-0.0035456649450322274,0.09325341531107809,True,0.0,0.0,0.0,0.0
4.01,-0.007040822335330429,-0.006824993429988891,0.09266358258742093,True,0.0,0.0,0.0,0.0
4.02,-0.010755553973245163,-0.009710802496750756,0.09214452979060263,True,0.0,0.0,0.0,0.0
4.03,-0.012152216723541411,-0.00939224149302733,0.08992178173037671,True,0.0,0.0,0.0,0.0
4.04,-0.013381279943802109,-0.007927237300934286,0.08796576343737789,True,0.0,0.0,0.0,0.0
4.05,-0.013261799646856812,-0.006363291092794724,0.08801044893856474,True,0.0,0.0,0.0,0.0
4.06,-0.013156656985544952,-0.004987018429631909,0.08295846459223775,True,0.0,0.0,0.0,0.0
4.07,-0.014265187374365225,-0.0037758984860486325,0.07766556011494982,True,0.0,0.0,0.0,0.0
4.08,-0.01584477819630209,-0.002984855454793033,0.07300780417493644,True,0.0,0.0,0.0,0.0
4.09,-0.008650814359863543,-0.000863209179234213,0.060009318434569706,True,0.0,0.0,0.0,0.0
4.1,-0.006074991679302887,-0.0007138589896726874,0.04857065098304697,True,0.0,0.0,0.0,0.0
4.11,-0.008819918766499981,-0.002500136498293041,0.038504623625706974,True,0.0,0.0,0.0,0.0
4.12,-0.0062238035571429515,-0.0021543550304444557,0.040880650845250104,True,0.0,0.0,0.0,0.0
4.13,-0.0011529673951257216,-0.0037677730141721967,0.04401565577332399,True,0.0,0.0,0.0,0.0
4.14,0.0005231136496663968,-0.005187580839852609,0.05745480155106322,True,0.0,0.0,0.0,0.0
4.15,0.004784319746866505,-0.0064370117264513724,0.06937327733168308,True,0.0,0.0,0.0,0.0
4.16,0.009411260016462735,-0.005394175585460112,0.07976950852241922,True,0.0,0.0,0.0,0.0
4.17,0.013482967453707417,-0.004476479781387803,0.08891819197026703,True,0.0,0.0,0.0,0.0
4.18,0.01706606999848274,0.0001679580313699103,0.09502077375056886,True,0.0,0.0,0.0,0.0
4.19,0.020219200237885024,0.0052267367556523454,0.10039104571723448,True,0.0,0.0,0.0,0.0
4.2,0.016961772567762226,0.009678462033020889,0.10511688504790023,True,0.0,0.0,0.0,0.0
4.21,0.013270812159787232,0.012624306828049558,0.10831089004709138,True,0.0,0.0,0.0,0.0
4.22,0.010022767000769237,0.013717250515975768,0.11112161444637961,True,0.0,0.0,0.0,0.0
4.23,0.007988911319100338,0.01223239895891889,0.11359505191775324,True,0.0,0.0,0.0,0.0
4.24,0.0025811809147746933,0.010835889438548503,0.11577167689256204,True,0.0,0.0,0.0,0.0
4.25,-0.005755957247850037,0.009696801210782898,0.11302647301281045,True,0.0,0.0,0.0,0.0
4.26,-0.003335850538789485,0.011141045572781106,0.10866882951712803,True,0.0,0.0,0.0,0.0
4.27,-0.010962944926986514,0.015581675357678536,0.10483410324092751,True,0.0,0.0,0.0,0.0
4.28,-0.021487740204197227,0.025817783263150977,0.10036335505768515,True,0.0,0.0,0.0,0.0
4.29,-0.030749560048142655,0.034825558219966725,0.09317361419300736,False,-0.00030749560048142,0.00034825558219965985,0.0009317361419300537,0.0010411377108852384
4.3,-0.039336950157799075,0.036424046487201885,0.07587870318187075,False,-0.0007008651020594023,0.000712496047071671,0.001690523173748745,0.0019638561834714433
4.31,-0.04721809828049053,0.02962557602971717,0.0748826030057152,False,-0.0011730460848642975,0.0010087518073688363,0.002439349203805881,0.002888605522426649
4.32,-0.0538292638022652,0.01712655133461529,0.07400603485069832,False,-0.001711338722886986,0.0011800173207150008,0.003179409552312914,0.0037986532090964124
4.33,-0.05359253828528573,0.0025556854354947724,0.11305398932399727,False,-0.0022472641057398315,0.001205574175069948,0.004309949445552862,0.005007920653900545
4.34,-0.07900876886603317,-0.01618401453346639,0.16380150323660664,False,-0.003037351794400146,0.0010437340297352875,0.005947964477918894,0.0067596721871965235
4.35,-0.09473129134958887,-0.02706708426064122,0.2084593154797029,False,-0.003984664707896015,0.0007730631871288811,0.008032557632715879,0.008999842312426815
4.36,-0.08958632252693055,-0.036334713888330955,0.24775819025362758,False,-0.004880527933165381,0.00040971604824554706,0.010510139535252322,0.011595277193628076
4.37,-0.08358853328110735,-0.04479969969292204,0.2793712563495126,False,-0.005716413265976436,-3.8280948683663764e-05,0.013303852098747388,0.01448003200009616
4.38,-0.0921944398950983,-0.057856753446473175,0.29427598189529297,False,-0.0066383576649274,-0.0006168484831483832,0.016246611917700257,0.01756134087542927
4.39,-0.08231624113921718,-0.07754128809767971,0.30684887863346716,False,-0.007461520076319554,-0.0013922613641251637,0.019315100704034863,0.020752970600913103
4.4,-0.06814869200125374,-0.09486367859074146,0.28053638150946786,False,-0.008143006996332138,-0.0023408981500326422,0.02212046451912973,0.023687619501191286
4.41,-0.05568124875984591,-0.11306202012215638,0.2573813840403485,False,-0.008699819483930586,-0.003471518351254182,0.02469427835953316,0.02641109014058641
4.42,-0.04304993744805961,-0.12612192277228093,0.24357987566661088,False,-0.009130318858411172,-0.004732737578976964,0.027130077116199216,0.029013834834069
4.43,-0.03193438349368766,-0.12834732593972475,0.23143454829772178,False,-0.009449662693348041,-0.0060162108383741844,0.029444422599176383,0.03150341156238025
4.44,-0.02215269601384034,-0.12864047173484186,0.22074666021309935,False,-0.00967118965348646,-0.00730261555572269,0.03165188920130753,0.033892509397804034
4.45,0.0002359021823601544,-0.1288763433114528,0.21134131869863163,False,-0.009668830631662857,-0.008591378988837191,0.0337653023882938,0.03615789988490114
4.46,0.02676005902124449,-0.11003300613241236,0.20306461816590002,False,-0.009401230041450418,-0.009691709050161292,0.03579594856995275,0.03825783951856078
4.47,0.04327912661323481,-0.09345086941485675,0.1497207606197848,False,-0.00896843877531808,-0.01062621774430984,0.03729315617615057,0.03980111675813722
4.48,0.07365401799592564,-0.07141533018346294,0.1027781659792034,False,-0.008231898595358774,-0.011340371046144517,0.03832093783594267,0.04080272596989918
4.49,0.10038392241269356,-0.05076024994660661,0.06146868269549177,False,-0.00722805937123186,-0.011847973545610572,0.03893562466289757,0.041335241469012594
4.5,0.11395340186787402,-0.03384758505140281,0.025278275184240265,False,-0.006088525352553144,-0.012186449396124593,0.039188407414739966,0.04148868478942944
4.51,0.10957831794588715,-0.034537454158528186,0.011597788848063907,False,-0.0049927421730942955,-0.012531823937709867,0.039304385303220606,0.04155488887816663
4.52,0.10572824409453871,-0.03629836699656403,-0.00044103912777128905,False,-0.0039354597321489306,-0.0128948076076755,0.03929997491194289,0.04154818810275211
4.53,0.10128989104720365,-0.04013452747007164,-0.009739049131272498,False,-0.002922560821676826,-0.013296152882376244,0.03920258442063016,0.04149905623607068
4.54,0.09119626451872812,-0.04360077562293706,-0.013022901703153433,False,-0.002010598176489564,-0.013732160638605604,0.03907235540359863,0.04146400484295861
4.55,0.08678877229061566,-0.04799358661617514,-0.01567392990682968,False,-0.001142710453583426,-0.014212096504767346,0.038915616104530336,0.04144532122009347
4.56,0.07378389470603765,-0.05317755613380618,-0.018245596785643754,True,0.0,0.0,0.0,0.0
4.57,0.06233960243160899,-0.05878156744536332,-0.014129862350576325,True,0.0,0.0,0.0,0.0
4.58,0.05226862523011178,-0.06267097926349177,-0.006425833062972462,True,0.0,0.0,0.0,0.0
4.59,0.04260836524457553,-0.06801004763542148,0.005924398936678117,True,0.0,0.0,0.0,0.0
4.6,0.03270456842407507,-0.07298345271529412,0.018077727634179634,True,0.0,0.0,0.0,0.0
4.61,0.021098377458493876,-0.07736004918558204,0.03404720250168352,True,0.0,0.0,0.0,0.0
4.62,0.010884929408782426,-0.0812114540794354,0.04810034038508694,True,0.0,0.0,0.0,0.0
4.63,0.0018970951250363481,-0.08460069038602637,0.060467101722481945,True,0.0,0.0,0.0,0.0
4.64,-0.005437001660918086,-0.08758321833582643,0.06875780973842863,True,0.0,0.0,0.0,0.0
4.65,-0.011891006832557987,-0.08839947482944267,0.0760536327924617,True,0.0,0.0,0.0,0.0
4.66,-0.017570531383601103,-0.08911778054382496,0.08247395708001082,True,0.0,0.0,0.0,0.0
4.67,-0.022568512988519043,-0.08974988957248138,0.07630409380203476,True,0.0,0.0,0.0,0.0
4.68,-0.02774691862259754,-0.09030614551769903,0.07191268558903882,True,0.0,0.0,0.0,0.0
4.69,-0.034462453797236586,-0.09079565074949056,0.11103285676452529,True,0.0,0.0,0.0,0.0
4.7,-0.03821358653426898,-0.0910435644066836,0.1329063611124316,True,0.0,0.0,0.0,0.0
4.71,-0.031232295238425637,-0.0904847112998286,0.12172268082218803,True,0.0,0.0,0.0,0.0
4.72,-0.037489223334569,-0.09076993769098107,0.11490461824254847,True,0.0,0.0,0.0,0.0
4.73,-0.030594855622689657,-0.09229888110335231,0.136313511213092,True,0.0,0.0,0.0,0.0
4.74,-0.01886756066715587,-0.09158938999289706,0.12774454898654394,True,0.0,0.0,0.0,0.0
4.75,-0.014207792475366104,-0.09301999912903838,0.08932130317457132,True,0.0,0.0,0.0,0.0
4.76,-0.013468136198764927,-0.09627456331098583,0.08639140591264577,True,0.0,0.0,0.0,0.0
4.77,-0.012817238675355891,-0.09714295164895649,0.12063758544096367,True,0.0,0.0,0.0,0.0
4.78,-0.01224444885475594,-0.08898537434956073,0.07550296233920706,True,0.0,0.0,0.0,0.0
4.79,-0.011740393812627982,-0.08180670632609247,0.03297081822903658,True,0.0,0.0,0.0,0.0
4.8,-0.01129682537555538,-0.0754894784654404,0.028440198312153282,True,0.0,0.0,0.0,0.0
4.81,-0.013326590512589546,-0.06993031794806656,0.024453252785295983,True,0.0,0.0,0.0,0.0
4.82,-0.0060671221786013614,-0.06464210125205533,0.02094474072166156,True,0.0,0.0,0.0,0.0
4.83,0.0003212099553082416,-0.05849492380587717,0.017857250105663268,True,0.0,0.0,0.0,0.0
4.84,-0.005238762442862071,-0.05931399405543502,0.015140258363584768,True,0.0,0.0,0.0,0.0
4.85,-0.0059644824852681105,-0.06003477587504593,0.01806353444424955,True,0.0,0.0,0.0,0.0
4.86,-0.006438327140079358,-0.059608598724958974,0.020636017395234556,True,0.0,0.0,0.0,0.0
4.87,-0.007020099418819323,-0.06029402798422701,0.022899802392101362,True,0.0,0.0,0.0,0.0
4.88,-0.01750853496065976,-0.06600606257073918,0.024891933189344153,True,0.0,0.0,0.0,0.0
4.89,-0.016761882300930075,-0.07103265300686988,0.02664500829091781,True,0.0,0.0,0.0,0.0
4.9,-0.015940038977861885,-0.06928673060096405,0.018881794227062616,True,0.0,0.0,0.0,0.0
4.91,-0.025358081772617214,-0.07864328301428855,0.012050165850870046,True,0.0,0.0,0.0,0.0
4.92,-0.025908399538494508,-0.07556464207023696,0.006038332879820586,True,0.0,0.0,0.0,0.0
4.93,-0.023524970067037503,-0.06800166923717754,0.017583768522476947,True,0.0,0.0,0.0,0.0
